hart,time
676,2023-01-23 22:41:28.301786
0,2023-01-23 22:41:28.302516
0,2023-01-23 22:41:28.303228
0,2023-01-23 22:41:28.303800
277,2023-01-23 22:41:28.304976
675,2023-01-23 22:41:28.305709
0,2023-01-23 22:41:28.306496
0,2023-01-23 22:41:28.307596
0,2023-01-23 22:41:28.307882
180,2023-01-23 22:41:28.310199
676,2023-01-23 22:41:28.389364
0,2023-01-23 22:41:28.390261
0,2023-01-23 22:41:28.390518
0,2023-01-23 22:41:28.391317
99,2023-01-23 22:41:28.392319
675,2023-01-23 22:41:28.393142
486,2023-01-23 22:41:28.394764
0,2023-01-23 22:41:28.395045
0,2023-01-23 22:41:28.395954
449,2023-01-23 22:41:28.397385
676,2023-01-23 22:41:28.436894
0,2023-01-23 22:41:28.437303
0,2023-01-23 22:41:28.437539
0,2023-01-23 22:41:28.438262
330,2023-01-23 22:41:28.438893
676,2023-01-23 22:41:28.439992
0,2023-01-23 22:41:28.440197
0,2023-01-23 22:41:28.440916
0,2023-01-23 22:41:28.441562
257,2023-01-23 22:41:28.442550
676,2023-01-23 22:41:28.442948
0,2023-01-23 22:41:28.443581
0,2023-01-23 22:41:28.444515
0,2023-01-23 22:41:28.445079
174,2023-01-23 22:41:28.445725
676,2023-01-23 22:41:28.446710
0,2023-01-23 22:41:28.447325
0,2023-01-23 22:41:28.448216
0,2023-01-23 22:41:28.448859
102,2023-01-23 22:41:28.449438
676,2023-01-23 22:41:28.450259
0,2023-01-23 22:41:28.451059
0,2023-01-23 22:41:28.451636
0,2023-01-23 22:41:28.451860
25,2023-01-23 22:41:28.453058
676,2023-01-23 22:41:28.453855
534,2023-01-23 22:41:28.529387
0,2023-01-23 22:41:28.530128
0,2023-01-23 22:41:28.530334
329,2023-01-23 22:41:28.531395
675,2023-01-23 22:41:28.532129
0,2023-01-23 22:41:28.532704
0,2023-01-23 22:41:28.533468
0,2023-01-23 22:41:28.533693
255,2023-01-23 22:41:28.535005
676,2023-01-23 22:41:28.535817
0,2023-01-23 22:41:28.536283
0,2023-01-23 22:41:28.536474
0,2023-01-23 22:41:28.537244
175,2023-01-23 22:41:28.538204
676,2023-01-23 22:41:28.540005
0,2023-01-23 22:41:28.540289
0,2023-01-23 22:41:28.540860
0,2023-01-23 22:41:28.541831
111,2023-01-23 22:41:28.542715
675,2023-01-23 22:41:28.543441
32,2023-01-23 22:41:28.544484
0,2023-01-23 22:41:28.544696
0,2023-01-23 22:41:28.621546
445,2023-01-23 22:41:28.622539
675,2023-01-23 22:41:28.623832
0,2023-01-23 22:41:28.624044
0,2023-01-23 22:41:28.624610
0,2023-01-23 22:41:28.625263
359,2023-01-23 22:41:28.625930
675,2023-01-23 22:41:28.626647
0,2023-01-23 22:41:28.627335
0,2023-01-23 22:41:28.628046
0,2023-01-23 22:41:28.629200
298,2023-01-23 22:41:28.629854
676,2023-01-23 22:41:28.630857
0,2023-01-23 22:41:28.631576
0,2023-01-23 22:41:28.632354
0,2023-01-23 22:41:28.633270
192,2023-01-23 22:41:28.634065
676,2023-01-23 22:41:28.634773
0,2023-01-23 22:41:28.635368
0,2023-01-23 22:41:28.636
0,2023-01-23 22:41:28.636214
131,2023-01-23 22:41:28.637460
675,2023-01-23 22:41:28.638071
112,2023-01-23 22:41:28.638559
0,2023-01-23 22:41:28.704253
0,2023-01-23 22:41:28.704774
675,2023-01-23 22:41:28.705408
676,2023-01-23 22:41:28.706041
0,2023-01-23 22:41:28.706930
0,2023-01-23 22:41:28.707708
0,2023-01-23 22:41:28.708304
675,2023-01-23 22:41:28.709170
676,2023-01-23 22:41:28.710700
0,2023-01-23 22:41:28.711563
0,2023-01-23 22:41:28.712388
0,2023-01-23 22:41:28.712606
675,2023-01-23 22:41:28.714100
676,2023-01-23 22:41:28.714783
0,2023-01-23 22:41:28.715483
0,2023-01-23 22:41:28.715707
0,2023-01-23 22:41:28.716744
673,2023-01-23 22:41:28.717675
676,2023-01-23 22:41:28.719807
0,2023-01-23 22:41:28.720034
0,2023-01-23 22:41:28.720672
0,2023-01-23 22:41:28.789589
602,2023-01-23 22:41:28.790465
676,2023-01-23 22:41:28.791366
0,2023-01-23 22:41:28.791643
0,2023-01-23 22:41:28.792475
0,2023-01-23 22:41:28.793379
501,2023-01-23 22:41:28.793883
675,2023-01-23 22:41:28.794483
0,2023-01-23 22:41:28.795037
0,2023-01-23 22:41:28.795638
0,2023-01-23 22:41:28.796580
412,2023-01-23 22:41:28.797712
676,2023-01-23 22:41:28.798502
0,2023-01-23 22:41:28.799012
0,2023-01-23 22:41:28.799806
0,2023-01-23 22:41:28.800071
299,2023-01-23 22:41:28.801557
676,2023-01-23 22:41:28.802543
0,2023-01-23 22:41:28.803309
0,2023-01-23 22:41:28.804181
0,2023-01-23 22:41:28.804418
218,2023-01-23 22:41:28.809654
676,2023-01-23 22:41:28.879595
85,2023-01-23 22:41:28.880471
0,2023-01-23 22:41:28.881182
0,2023-01-23 22:41:28.881404
600,2023-01-23 22:41:28.883027
676,2023-01-23 22:41:28.883670
0,2023-01-23 22:41:28.884343
0,2023-01-23 22:41:28.884547
0,2023-01-23 22:41:28.884967
466,2023-01-23 22:41:28.885469
676,2023-01-23 22:41:28.886534
0,2023-01-23 22:41:28.887225
0,2023-01-23 22:41:28.887455
0,2023-01-23 22:41:28.888248
373,2023-01-23 22:41:28.889026
676,2023-01-23 22:41:28.890476
0,2023-01-23 22:41:28.890720
0,2023-01-23 22:41:28.891721
0,2023-01-23 22:41:28.892501
272,2023-01-23 22:41:28.893484
675,2023-01-23 22:41:28.894405
0,2023-01-23 22:41:28.895427
0,2023-01-23 22:41:28.899638
0,2023-01-23 22:41:28.903450
205,2023-01-23 22:41:28.907548
676,2023-01-23 22:41:28.911545
90,2023-01-23 22:41:28.984093
0,2023-01-23 22:41:28.984914
0,2023-01-23 22:41:28.985997
579,2023-01-23 22:41:28.986857
675,2023-01-23 22:41:28.987464
0,2023-01-23 22:41:28.988126
0,2023-01-23 22:41:28.989105
0,2023-01-23 22:41:28.989969
473,2023-01-23 22:41:28.990979
676,2023-01-23 22:41:28.991615
0,2023-01-23 22:41:28.992322
0,2023-01-23 22:41:28.993473
0,2023-01-23 22:41:28.993708
352,2023-01-23 22:41:28.994567
676,2023-01-23 22:41:28.995241
0,2023-01-23 22:41:28.995873
0,2023-01-23 22:41:28.996164
0,2023-01-23 22:41:28.996939
279,2023-01-23 22:41:28.998
676,2023-01-23 22:41:28.998614
0,2023-01-23 22:41:28.999088
0,2023-01-23 22:41:28.999304
0,2023-01-23 22:41:29.072560
200,2023-01-23 22:41:29.073317
676,2023-01-23 22:41:29.075106
96,2023-01-23 22:41:29.075975
0,2023-01-23 22:41:29.076213
0,2023-01-23 22:41:29.077332
562,2023-01-23 22:41:29.078421
675,2023-01-23 22:41:29.079676
0,2023-01-23 22:41:29.079929
0,2023-01-23 22:41:29.080983
0,2023-01-23 22:41:29.081829
468,2023-01-23 22:41:29.083011
675,2023-01-23 22:41:29.084738
0,2023-01-23 22:41:29.085007
0,2023-01-23 22:41:29.086406
0,2023-01-23 22:41:29.087167
377,2023-01-23 22:41:29.088216
675,2023-01-23 22:41:29.089321
0,2023-01-23 22:41:29.090295
0,2023-01-23 22:41:29.090843
0,2023-01-23 22:41:29.091836
291,2023-01-23 22:41:29.092627
676,2023-01-23 22:41:29.093539
3,2023-01-23 22:41:29.168320
0,2023-01-23 22:41:29.169537
0,2023-01-23 22:41:29.169790
198,2023-01-23 22:41:29.171732
676,2023-01-23 22:41:29.172373
167,2023-01-23 22:41:29.173405
0,2023-01-23 22:41:29.212165
0,2023-01-23 22:41:29.212823
676,2023-01-23 22:41:29.213283
675,2023-01-23 22:41:29.214190
0,2023-01-23 22:41:29.214746
0,2023-01-23 22:41:29.215296
0,2023-01-23 22:41:29.215789
676,2023-01-23 22:41:29.216374
676,2023-01-23 22:41:29.216860
0,2023-01-23 22:41:29.217429
0,2023-01-23 22:41:29.218351
0,2023-01-23 22:41:29.218555
675,2023-01-23 22:41:29.219820
676,2023-01-23 22:41:29.220601
0,2023-01-23 22:41:29.221117
0,2023-01-23 22:41:29.222104
0,2023-01-23 22:41:29.222319
675,2023-01-23 22:41:29.223698
676,2023-01-23 22:41:29.224466
0,2023-01-23 22:41:29.225278
0,2023-01-23 22:41:29.225477
0,2023-01-23 22:41:29.226636
669,2023-01-23 22:41:29.227573
676,2023-01-23 22:41:29.228734
0,2023-01-23 22:41:29.228953
0,2023-01-23 22:41:29.229544
0,2023-01-23 22:41:29.230667
559,2023-01-23 22:41:29.231275
675,2023-01-23 22:41:29.302731
0,2023-01-23 22:41:29.303577
0,2023-01-23 22:41:29.304505
0,2023-01-23 22:41:29.305368
447,2023-01-23 22:41:29.306352
675,2023-01-23 22:41:29.306946
0,2023-01-23 22:41:29.307674
0,2023-01-23 22:41:29.308722
0,2023-01-23 22:41:29.309441
338,2023-01-23 22:41:29.310099
676,2023-01-23 22:41:29.310773
32,2023-01-23 22:41:29.311232
0,2023-01-23 22:41:29.312180
0,2023-01-23 22:41:29.313111
675,2023-01-23 22:41:29.313884
676,2023-01-23 22:41:29.314639
0,2023-01-23 22:41:29.315447
0,2023-01-23 22:41:29.316070
0,2023-01-23 22:41:29.316811
631,2023-01-23 22:41:29.317671
675,2023-01-23 22:41:29.318690
0,2023-01-23 22:41:29.388956
0,2023-01-23 22:41:29.390279
0,2023-01-23 22:41:29.390562
540,2023-01-23 22:41:29.391376
676,2023-01-23 22:41:29.392054
0,2023-01-23 22:41:29.392606
0,2023-01-23 22:41:29.392867
0,2023-01-23 22:41:29.393478
428,2023-01-23 22:41:29.394078
676,2023-01-23 22:41:29.395333
0,2023-01-23 22:41:29.395543
0,2023-01-23 22:41:29.396271
0,2023-01-23 22:41:29.396938
310,2023-01-23 22:41:29.397803
675,2023-01-23 22:41:29.398877
13,2023-01-23 22:41:29.399482
0,2023-01-23 22:41:29.399679
0,2023-01-23 22:41:29.400211
672,2023-01-23 22:41:29.400737
675,2023-01-23 22:41:29.401587
0,2023-01-23 22:41:29.401792
0,2023-01-23 22:41:29.402819
0,2023-01-23 22:41:29.403563
610,2023-01-23 22:41:29.475587
675,2023-01-23 22:41:29.476538
0,2023-01-23 22:41:29.477389
0,2023-01-23 22:41:29.478082
0,2023-01-23 22:41:29.478756
500,2023-01-23 22:41:29.479299
676,2023-01-23 22:41:29.479793
0,2023-01-23 22:41:29.480669
0,2023-01-23 22:41:29.481638
0,2023-01-23 22:41:29.482329
387,2023-01-23 22:41:29.482884
676,2023-01-23 22:41:29.483525
3,2023-01-23 22:41:29.484432
0,2023-01-23 22:41:29.485314
0,2023-01-23 22:41:29.485532
294,2023-01-23 22:41:29.486423
676,2023-01-23 22:41:29.487243
75,2023-01-23 22:41:29.488099
0,2023-01-23 22:41:29.488960
0,2023-01-23 22:41:29.489181
671,2023-01-23 22:41:29.490316
676,2023-01-23 22:41:29.559854
0,2023-01-23 22:41:29.560629
0,2023-01-23 22:41:29.561259
0,2023-01-23 22:41:29.561480
585,2023-01-23 22:41:29.563047
676,2023-01-23 22:41:29.563735
0,2023-01-23 22:41:29.564507
0,2023-01-23 22:41:29.564728
0,2023-01-23 22:41:29.565325
480,2023-01-23 22:41:29.566352
675,2023-01-23 22:41:29.567362
0,2023-01-23 22:41:29.567584
0,2023-01-23 22:41:29.568243
0,2023-01-23 22:41:29.568961
370,2023-01-23 22:41:29.569630
675,2023-01-23 22:41:29.570422
27,2023-01-23 22:41:29.571973
0,2023-01-23 22:41:29.572220
0,2023-01-23 22:41:29.572965
674,2023-01-23 22:41:29.573633
675,2023-01-23 22:41:29.575306
0,2023-01-23 22:41:29.575536
0,2023-01-23 22:41:29.661067
0,2023-01-23 22:41:29.662098
665,2023-01-23 22:41:29.663068
675,2023-01-23 22:41:29.663941
0,2023-01-23 22:41:29.664916
0,2023-01-23 22:41:29.665773
0,2023-01-23 22:41:29.666428
558,2023-01-23 22:41:29.667139
676,2023-01-23 22:41:29.667991
0,2023-01-23 22:41:29.669047
0,2023-01-23 22:41:29.670088
0,2023-01-23 22:41:29.670937
458,2023-01-23 22:41:29.671773
676,2023-01-23 22:41:29.672921
0,2023-01-23 22:41:29.673850
0,2023-01-23 22:41:29.674810
0,2023-01-23 22:41:29.675051
334,2023-01-23 22:41:29.676584
675,2023-01-23 22:41:29.677596
79,2023-01-23 22:41:29.678581
0,2023-01-23 22:41:29.679353
0,2023-01-23 22:41:29.679604
673,2023-01-23 22:41:29.680974
676,2023-01-23 22:41:29.682001
0,2023-01-23 22:41:29.682757
0,2023-01-23 22:41:29.683008
0,2023-01-23 22:41:29.684022
646,2023-01-23 22:41:29.759618
675,2023-01-23 22:41:29.760227
0,2023-01-23 22:41:29.760949
0,2023-01-23 22:41:29.761237
0,2023-01-23 22:41:29.761836
546,2023-01-23 22:41:29.762639
675,2023-01-23 22:41:29.764074
0,2023-01-23 22:41:29.764316
0,2023-01-23 22:41:29.765128
0,2023-01-23 22:41:29.765888
440,2023-01-23 22:41:29.766546
676,2023-01-23 22:41:29.767664
60,2023-01-23 22:41:29.768443
0,2023-01-23 22:41:29.768987
0,2023-01-23 22:41:29.769634
675,2023-01-23 22:41:29.770212
675,2023-01-23 22:41:29.771472
0,2023-01-23 22:41:29.771709
0,2023-01-23 22:41:29.772497
0,2023-01-23 22:41:29.772986
674,2023-01-23 22:41:29.773733
675,2023-01-23 22:41:29.774571
0,2023-01-23 22:41:29.845707
0,2023-01-23 22:41:29.847118
0,2023-01-23 22:41:29.847634
611,2023-01-23 22:41:29.848443
675,2023-01-23 22:41:29.849158
0,2023-01-23 22:41:29.850177
0,2023-01-23 22:41:29.850900
0,2023-01-23 22:41:29.851199
517,2023-01-23 22:41:29.852828
676,2023-01-23 22:41:29.853686
0,2023-01-23 22:41:29.854555
0,2023-01-23 22:41:29.855252
0,2023-01-23 22:41:29.855553
385,2023-01-23 22:41:29.856512
676,2023-01-23 22:41:29.857365
76,2023-01-23 22:41:29.858279
0,2023-01-23 22:41:29.858786
0,2023-01-23 22:41:29.859013
675,2023-01-23 22:41:29.859803
676,2023-01-23 22:41:29.860467
0,2023-01-23 22:41:29.861402
0,2023-01-23 22:41:29.861650
0,2023-01-23 22:41:29.862752
673,2023-01-23 22:41:29.973177
676,2023-01-23 22:41:29.974448
0,2023-01-23 22:41:29.975240
0,2023-01-23 22:41:29.975446
0,2023-01-23 22:41:29.976275
556,2023-01-23 22:41:29.977443
676,2023-01-23 22:41:29.978616
0,2023-01-23 22:41:29.978817
0,2023-01-23 22:41:29.979526
0,2023-01-23 22:41:29.980168
449,2023-01-23 22:41:29.981359
675,2023-01-23 22:41:29.982304
4,2023-01-23 22:41:29.983369
0,2023-01-23 22:41:29.984570
0,2023-01-23 22:41:29.985447
358,2023-01-23 22:41:29.986002
675,2023-01-23 22:41:29.986890
117,2023-01-23 22:41:29.988365
0,2023-01-23 22:41:29.988641
0,2023-01-23 22:41:29.990732
675,2023-01-23 22:41:29.991414
675,2023-01-23 22:41:29.992302
0,2023-01-23 22:41:29.992505
0,2023-01-23 22:41:29.993539
0,2023-01-23 22:41:29.994374
675,2023-01-23 22:41:29.994993
675,2023-01-23 22:41:29.995893
0,2023-01-23 22:41:29.996793
0,2023-01-23 22:41:29.997523
0,2023-01-23 22:41:29.998281
676,2023-01-23 22:41:29.999009
676,2023-01-23 22:41:29.999632
0,2023-01-23 22:41:30.000498
0,2023-01-23 22:41:30.077896
0,2023-01-23 22:41:30.079221
675,2023-01-23 22:41:30.080119
676,2023-01-23 22:41:30.080546
0,2023-01-23 22:41:30.081221
0,2023-01-23 22:41:30.081773
0,2023-01-23 22:41:30.082122
676,2023-01-23 22:41:30.083403
675,2023-01-23 22:41:30.084056
0,2023-01-23 22:41:30.084884
0,2023-01-23 22:41:30.085158
0,2023-01-23 22:41:30.085994
675,2023-01-23 22:41:30.086946
676,2023-01-23 22:41:30.088536
0,2023-01-23 22:41:30.088746
0,2023-01-23 22:41:30.089830
0,2023-01-23 22:41:30.090791
671,2023-01-23 22:41:30.091417
675,2023-01-23 22:41:30.092556
0,2023-01-23 22:41:30.092775
0,2023-01-23 22:41:30.093559
0,2023-01-23 22:41:30.094483
579,2023-01-23 22:41:30.095417
675,2023-01-23 22:41:30.096360
4,2023-01-23 22:41:30.097644
0,2023-01-23 22:41:30.170172
0,2023-01-23 22:41:30.171372
471,2023-01-23 22:41:30.172321
676,2023-01-23 22:41:30.173347
120,2023-01-23 22:41:30.174190
0,2023-01-23 22:41:30.174889
8,2023-01-23 22:41:30.175840
676,2023-01-23 22:41:30.176388
675,2023-01-23 22:41:30.177499
0,2023-01-23 22:41:30.177774
0,2023-01-23 22:41:30.178661
0,2023-01-23 22:41:30.179399
676,2023-01-23 22:41:30.180101
675,2023-01-23 22:41:30.181024
0,2023-01-23 22:41:30.181643
0,2023-01-23 22:41:30.182729
0,2023-01-23 22:41:30.183528
675,2023-01-23 22:41:30.184189
676,2023-01-23 22:41:30.185297
0,2023-01-23 22:41:30.186112
0,2023-01-23 22:41:30.186844
0,2023-01-23 22:41:30.187059
676,2023-01-23 22:41:30.258487
676,2023-01-23 22:41:30.259405
0,2023-01-23 22:41:30.260148
0,2023-01-23 22:41:30.260821
0,2023-01-23 22:41:30.261040
675,2023-01-23 22:41:30.262076
676,2023-01-23 22:41:30.262820
0,2023-01-23 22:41:30.263572
0,2023-01-23 22:41:30.263850
0,2023-01-23 22:41:30.264322
675,2023-01-23 22:41:30.265196
676,2023-01-23 22:41:30.266323
0,2023-01-23 22:41:30.266553
0,2023-01-23 22:41:30.267424
0,2023-01-23 22:41:30.268025
675,2023-01-23 22:41:30.268778
676,2023-01-23 22:41:30.269525
0,2023-01-23 22:41:30.270238
0,2023-01-23 22:41:30.271351
0,2023-01-23 22:41:30.271955
673,2023-01-23 22:41:30.272556
675,2023-01-23 22:41:30.273122
0,2023-01-23 22:41:30.341222
0,2023-01-23 22:41:30.342292
0,2023-01-23 22:41:30.343233
570,2023-01-23 22:41:30.343874
676,2023-01-23 22:41:30.344924
0,2023-01-23 22:41:30.345491
0,2023-01-23 22:41:30.346331
0,2023-01-23 22:41:30.346555
446,2023-01-23 22:41:30.347586
676,2023-01-23 22:41:30.348559
122,2023-01-23 22:41:30.349440
0,2023-01-23 22:41:30.350166
0,2023-01-23 22:41:30.350679
676,2023-01-23 22:41:30.351453
675,2023-01-23 22:41:30.352178
0,2023-01-23 22:41:30.352955
0,2023-01-23 22:41:30.353879
0,2023-01-23 22:41:30.354632
676,2023-01-23 22:41:30.355255
676,2023-01-23 22:41:30.355947
0,2023-01-23 22:41:30.423993
0,2023-01-23 22:41:30.425004
0,2023-01-23 22:41:30.425236
676,2023-01-23 22:41:30.426546
676,2023-01-23 22:41:30.427980
0,2023-01-23 22:41:30.428830
0,2023-01-23 22:41:30.429062
0,2023-01-23 22:41:30.429831
676,2023-01-23 22:41:30.431167
676,2023-01-23 22:41:30.431764
0,2023-01-23 22:41:30.432530
0,2023-01-23 22:41:30.432818
0,2023-01-23 22:41:30.433483
675,2023-01-23 22:41:30.434467
676,2023-01-23 22:41:30.436051
0,2023-01-23 22:41:30.436303
0,2023-01-23 22:41:30.437077
0,2023-01-23 22:41:30.437784
675,2023-01-23 22:41:30.438835
675,2023-01-23 22:41:30.439815
0,2023-01-23 22:41:30.440557
0,2023-01-23 22:41:30.441402
0,2023-01-23 22:41:30.517450
675,2023-01-23 22:41:30.518711
675,2023-01-23 22:41:30.519618
0,2023-01-23 22:41:30.520605
0,2023-01-23 22:41:30.521521
0,2023-01-23 22:41:30.522313
671,2023-01-23 22:41:30.523363
676,2023-01-23 22:41:30.524311
0,2023-01-23 22:41:30.525464
0,2023-01-23 22:41:30.526534
0,2023-01-23 22:41:30.526816
570,2023-01-23 22:41:30.528300
676,2023-01-23 22:41:30.530646
12,2023-01-23 22:41:30.531351
0,2023-01-23 22:41:30.532017
0,2023-01-23 22:41:30.532248
676,2023-01-23 22:41:30.533595
676,2023-01-23 22:41:30.534291
0,2023-01-23 22:41:30.534990
0,2023-01-23 22:41:30.535834
0,2023-01-23 22:41:30.536076
676,2023-01-23 22:41:30.537295
676,2023-01-23 22:41:30.538409
0,2023-01-23 22:41:30.539390
0,2023-01-23 22:41:30.539634
0,2023-01-23 22:41:30.609589
675,2023-01-23 22:41:30.610798
676,2023-01-23 22:41:30.612100
0,2023-01-23 22:41:30.612360
0,2023-01-23 22:41:30.613433
0,2023-01-23 22:41:30.614485
674,2023-01-23 22:41:30.615567
675,2023-01-23 22:41:30.616713
0,2023-01-23 22:41:30.617883
0,2023-01-23 22:41:30.618994
0,2023-01-23 22:41:30.620041
613,2023-01-23 22:41:30.620763
675,2023-01-23 22:41:30.621801
6,2023-01-23 22:41:30.623241
0,2023-01-23 22:41:30.624275
0,2023-01-23 22:41:30.626255
512,2023-01-23 22:41:30.627713
675,2023-01-23 22:41:30.628777
124,2023-01-23 22:41:30.629828
0,2023-01-23 22:41:30.631015
32,2023-01-23 22:41:30.632126
675,2023-01-23 22:41:30.633127
675,2023-01-23 22:41:30.747840
0,2023-01-23 22:41:30.748433
0,2023-01-23 22:41:30.748686
318,2023-01-23 22:41:30.750101
676,2023-01-23 22:41:30.750987
308,2023-01-23 22:41:30.751607
0,2023-01-23 22:41:30.752143
0,2023-01-23 22:41:30.752706
676,2023-01-23 22:41:30.753285
675,2023-01-23 22:41:30.753976
0,2023-01-23 22:41:30.754870
0,2023-01-23 22:41:30.755471
0,2023-01-23 22:41:30.755668
675,2023-01-23 22:41:30.756754
676,2023-01-23 22:41:30.757404
0,2023-01-23 22:41:30.758218
0,2023-01-23 22:41:30.758424
0,2023-01-23 22:41:30.759126
676,2023-01-23 22:41:30.760220
676,2023-01-23 22:41:30.760800
0,2023-01-23 22:41:30.761359
0,2023-01-23 22:41:30.761556
0,2023-01-23 22:41:30.762725
675,2023-01-23 22:41:30.763471
675,2023-01-23 22:41:30.764463
0,2023-01-23 22:41:30.764668
0,2023-01-23 22:41:30.765219
0,2023-01-23 22:41:30.765897
675,2023-01-23 22:41:30.766963
675,2023-01-23 22:41:30.767731
0,2023-01-23 22:41:30.768586
0,2023-01-23 22:41:30.769157
0,2023-01-23 22:41:30.770052
674,2023-01-23 22:41:30.770935
676,2023-01-23 22:41:30.771875
0,2023-01-23 22:41:30.838825
0,2023-01-23 22:41:30.839644
0,2023-01-23 22:41:30.840581
653,2023-01-23 22:41:30.841340
675,2023-01-23 22:41:30.842190
0,2023-01-23 22:41:30.842953
0,2023-01-23 22:41:30.843503
0,2023-01-23 22:41:30.843693
558,2023-01-23 22:41:30.844814
676,2023-01-23 22:41:30.845533
0,2023-01-23 22:41:30.846234
0,2023-01-23 22:41:30.846506
0,2023-01-23 22:41:30.847509
430,2023-01-23 22:41:30.848269
675,2023-01-23 22:41:30.849088
73,2023-01-23 22:41:30.849688
0,2023-01-23 22:41:30.850432
0,2023-01-23 22:41:30.850634
675,2023-01-23 22:41:30.851845
675,2023-01-23 22:41:30.925124
0,2023-01-23 22:41:30.926579
0,2023-01-23 22:41:30.926876
0,2023-01-23 22:41:30.927420
674,2023-01-23 22:41:30.928287
676,2023-01-23 22:41:30.929373
0,2023-01-23 22:41:30.929593
0,2023-01-23 22:41:30.930660
0,2023-01-23 22:41:30.931303
673,2023-01-23 22:41:30.931750
675,2023-01-23 22:41:30.932633
0,2023-01-23 22:41:30.932846
0,2023-01-23 22:41:30.933562
0,2023-01-23 22:41:30.934421
597,2023-01-23 22:41:30.935183
675,2023-01-23 22:41:30.935898
29,2023-01-23 22:41:30.936519
0,2023-01-23 22:41:30.937302
0,2023-01-23 22:41:30.938076
675,2023-01-23 22:41:30.939057
675,2023-01-23 22:41:30.939539
0,2023-01-23 22:41:30.940333
0,2023-01-23 22:41:30.940932
0,2023-01-23 22:41:31.009402
676,2023-01-23 22:41:31.010406
676,2023-01-23 22:41:31.011341
0,2023-01-23 22:41:31.012088
0,2023-01-23 22:41:31.012787
0,2023-01-23 22:41:31.013674
674,2023-01-23 22:41:31.014533
676,2023-01-23 22:41:31.015202
0,2023-01-23 22:41:31.016059
0,2023-01-23 22:41:31.016991
0,2023-01-23 22:41:31.017209
674,2023-01-23 22:41:31.018436
676,2023-01-23 22:41:31.019467
0,2023-01-23 22:41:31.020423
0,2023-01-23 22:41:31.020653
0,2023-01-23 22:41:31.021522
660,2023-01-23 22:41:31.022340
676,2023-01-23 22:41:31.023143
11,2023-01-23 22:41:31.023880
0,2023-01-23 22:41:31.024105
0,2023-01-23 22:41:31.024807
675,2023-01-23 22:41:31.093093
675,2023-01-23 22:41:31.094191
0,2023-01-23 22:41:31.094873
0,2023-01-23 22:41:31.095088
0,2023-01-23 22:41:31.095895
675,2023-01-23 22:41:31.096416
676,2023-01-23 22:41:31.097697
0,2023-01-23 22:41:31.098088
0,2023-01-23 22:41:31.099075
0,2023-01-23 22:41:31.100032
675,2023-01-23 22:41:31.100988
675,2023-01-23 22:41:31.101674
0,2023-01-23 22:41:31.102740
0,2023-01-23 22:41:31.103680
0,2023-01-23 22:41:31.104564
675,2023-01-23 22:41:31.105270
676,2023-01-23 22:41:31.106233
0,2023-01-23 22:41:31.107092
0,2023-01-23 22:41:31.182458
0,2023-01-23 22:41:31.183234
673,2023-01-23 22:41:31.184099
676,2023-01-23 22:41:31.184417
0,2023-01-23 22:41:31.185584
0,2023-01-23 22:41:31.186692
0,2023-01-23 22:41:31.186939
598,2023-01-23 22:41:31.188144
675,2023-01-23 22:41:31.189039
60,2023-01-23 22:41:31.190154
0,2023-01-23 22:41:31.191436
0,2023-01-23 22:41:31.191673
675,2023-01-23 22:41:31.193024
676,2023-01-23 22:41:31.193616
0,2023-01-23 22:41:31.194444
0,2023-01-23 22:41:31.195108
0,2023-01-23 22:41:31.195396
675,2023-01-23 22:41:31.196806
676,2023-01-23 22:41:31.197727
0,2023-01-23 22:41:31.198487
0,2023-01-23 22:41:31.198775
0,2023-01-23 22:41:31.199346
674,2023-01-23 22:41:31.200190
675,2023-01-23 22:41:31.201758
0,2023-01-23 22:41:31.202097
0,2023-01-23 22:41:31.202870
0,2023-01-23 22:41:31.203908
674,2023-01-23 22:41:31.269586
676,2023-01-23 22:41:31.271482
0,2023-01-23 22:41:31.271718
0,2023-01-23 22:41:31.272460
0,2023-01-23 22:41:31.273261
643,2023-01-23 22:41:31.274200
675,2023-01-23 22:41:31.274943
0,2023-01-23 22:41:31.275844
0,2023-01-23 22:41:31.276356
0,2023-01-23 22:41:31.277106
529,2023-01-23 22:41:31.277591
676,2023-01-23 22:41:31.278648
10,2023-01-23 22:41:31.280293
0,2023-01-23 22:41:31.281213
0,2023-01-23 22:41:31.281916
675,2023-01-23 22:41:31.283406
676,2023-01-23 22:41:31.284188
0,2023-01-23 22:41:31.284789
0,2023-01-23 22:41:31.285586
0,2023-01-23 22:41:31.286461
675,2023-01-23 22:41:31.287629
676,2023-01-23 22:41:31.356854
0,2023-01-23 22:41:31.357758
0,2023-01-23 22:41:31.358651
0,2023-01-23 22:41:31.358893
675,2023-01-23 22:41:31.360027
676,2023-01-23 22:41:31.360825
0,2023-01-23 22:41:31.361346
0,2023-01-23 22:41:31.361576
0,2023-01-23 22:41:31.362470
672,2023-01-23 22:41:31.363676
676,2023-01-23 22:41:31.365170
0,2023-01-23 22:41:31.365417
0,2023-01-23 22:41:31.366523
0,2023-01-23 22:41:31.367214
609,2023-01-23 22:41:31.367844
675,2023-01-23 22:41:31.369224
58,2023-01-23 22:41:31.370076
0,2023-01-23 22:41:31.370316
0,2023-01-23 22:41:31.371054
675,2023-01-23 22:41:31.371750
676,2023-01-23 22:41:31.373223
0,2023-01-23 22:41:31.373481
0,2023-01-23 22:41:31.451629
